"Date","address","latitude","longitude","Count"
1932,"502 E. Madison St.",42.273922,-83.742818,1
1932,"608 E. Madison St.",42.274406,-83.741384,1
1932,"625 Felch St.",42.285995,-83.755295,1
1932,"635 N. Fourth Ave.",42.286017,-83.746999,4
1932,"727 E. Kingsley St.",42.285283,-83.739845,2
1932,"922 Woodlawn Ave.",42.264862,-83.736841,2
1933,"1005 Catherine St.",42.283457,-83.7367,2
1933,"1009 Catherine St.",42.283559,-83.736388,2
1933,"1055 Wall St.",42.287862,-83.734364,1
1933,"1102 E. Ann St.",42.282273,-83.734856,6
1933,"1103 E. Huron St.",42.281408,-83.735232,8
1933,"119 Park Terrace",42.270711,-83.736918,1
1933,"1309 S. State St.",42.265168,-83.740136,1
1933,"144 Hill St.",42.271486,-83.747773,2
1933,"149 Hill St.",42.271897,-83.747563,1
1933,"210 Glen Ave.",42.28265,-83.735386,1
1933,"212 N. Fifth Ave.",42.282684,-83.745693,1
1933,"213 Glen Ave.",42.282755,-83.735884,1
1933,"217 Glen Ave.",42.283003,-83.735897,2
1933,"326 Beakes St.",42.286354,-83.744482,1
1933,"608 E. Madison St.",42.274406,-83.741384,1
1933,"635 N. Fourth Ave.",42.286017,-83.746999,1
1933,"652 N. Fourth Ave.",42.28621638,-83.74686505,1
1933,"727 E. Kingsley St.",42.285283,-83.739845,2
1933,"817 W. Summit St.",42.288776,-83.757528,2
1933,"818 Greene St.",42.271273,-83.747918,1
1933,"922 Woodlawn Ave.",42.264862,-83.736841,1
1934,"1009 Catherine St.",42.283559,-83.736388,2
1934,"1011 Lincoln Ave.",42.2702399,-83.72968112,1
1934,"1103 E. Huron St.",42.281408,-83.735232,4
1934,"1309 S. State St.",42.265168,-83.740136,1
1934,"132 Hill St.",42.271363,-83.748256,1
1934,"144 Hill St.",42.271486,-83.747773,1
1934,"149 Hill St.",42.271897,-83.747563,1
1934,"209 S. State St.",42.279909,-83.74047,1
1934,"210 Glen Ave.",42.28265,-83.735386,1
1934,"212 N. Fifth Ave.",42.282684,-83.745693,1
1934,"213 Glen Ave.",42.282755,-83.735884,3
1934,"214 S. Ingalls St.",42.282704,-83.738338,1
1934,"217 Glen Ave.",42.283003,-83.735897,3
1934,"512 S. Main St.",42.2758004,-83.74905575,1
1934,"512 S. State St.",42.220964,-83.734922,1
1934,"645 N. Fourth St.",42.28679,-83.747104,1
1934,"816 Greene St.",42.271183,-83.747884,2
1934,"917 Wall St.",42.289133,-83.738114,1
1935,"1005 Catherine St.",42.283457,-83.7367,1
1935,"1009 Catherine St.",42.283559,-83.736388,2
1935,"1015 Catherine St.",42.283531,-83.736131,1
1935,"1102 E. Ann St.",42.282273,-83.734856,4
1935,"1103 E. Huron St.",42.281408,-83.735232,6
1935,"113 Allen Drive",42.28195717,-83.7718705,1
1935,"1309 S. State St.",42.265168,-83.740136,1
1935,"132 Hill St.",42.271363,-83.748256,1
1935,"144 Hill St.",42.271486,-83.747773,1
1935,"213 Glen Ave.",42.282755,-83.735884,2
1935,"512 S. Main St.",42.2758004,-83.74905575,1
1935,"809 Greene St.",42.268351,-83.747469,2
1935,"816 Greene St.",42.271183,-83.747884,3
1935,"834 Greene St.",42.271291,-83.747538,2
1935,"917 Brown St.",42.269689,-83.748323,1
1936,"1009 Catherine St.",42.283559,-83.736388,1
1936,"1015 Catherine St.",42.283531,-83.736131,1
1936,"1017 Catherine St.",42.283557,-83.735679,1
1936,"1102 E. Ann St.",42.282273,-83.734856,2
1936,"1315 N. Main St.",42.296698,-83.746772,1
1936,"1333 Washtenaw Ave.",42.274256,-83.730369,1
1936,"139 Hill St.",42.271964,-83.748124,1
1936,"144 Hill St.",42.271486,-83.747773,1
1936,"311 Glen Ave.",42.283073,-83.735902,1
1936,"411 N. State St.",42.28422,-83.74142,1
1936,"518 N. Fifth Ave.",42.285462,-83.745511,1
1936,"818 Greene St.",42.271273,-83.747918,1
1936,"834 Greene St.",42.271291,-83.747538,2
1936,"917 Brown St.",42.269689,-83.748323,1
1936,"922 Woodlawn Ave.",42.264862,-83.736841,1
1937,"1005 Catherine St.",42.283457,-83.7367,4
1937,"1009 Catherine St.",42.283559,-83.736388,3
1937,"1009 E. Ann St.",42.282496,-83.736676,1
1937,"1015 Catherine St.",42.283531,-83.736131,2
1937,"1017 Catherine St.",42.283557,-83.735679,1
1937,"1100 E. Huron St.",42.2813093,-83.736415,1
1937,"1102 E. Ann St.",42.282273,-83.734856,11
1937,"1214 Packard St.",42.245145,-83.670717,1
1937,"1315 N. Main St.",42.296698,-83.746772,1
1937,"132 Hill St.",42.271363,-83.748256,2
1937,"139 Hill St.",42.271964,-83.748124,1
1937,"144 Hill St.",42.271486,-83.747773,8
1937,"149 Hill St.",42.271897,-83.747563,3
1937,"210 Glen Ave.",42.28265,-83.735386,6
1937,"212 N. Fifth Ave.",42.282684,-83.745693,2
1937,"217 Glen Ave.",42.283003,-83.735897,2
1937,"311 Glen Ave.",42.283073,-83.735902,1
1937,"326 Beakes St.",42.286354,-83.744482,1
1937,"501 N. Fifth Ave.",42.284971,-83.746096,1
1937,"502 N. Fifth Ave.",42.284963,-83.745606,3
1937,"511 N. Fifth Ave.",42.285242,-83.746288,2
1937,"512 S. State St.",42.220964,-83.734922,1
1937,"622 S. Ashley St.",42.273284,-83.750387,1
1937,"622 S. Ashley St.",42.286046,-83.74951,2
1937,"637 N. Fourth Ave.",42.28602769,-83.7471033,1
1937,"652 N. Fourth Ave.",42.28621638,-83.74686505,1
1937,"816 Greene St.",42.271183,-83.747884,1
1937,"818 Greene St.",42.271273,-83.747918,1
1937,"834 Greene St.",42.271291,-83.747538,4
1937,"917 Brown St.",42.269689,-83.748323,1
1937,"922 Woodlawn Ave.",42.264862,-83.736841,2
1937,"942 Woodlawn Ave.",42.264886,-83.736116,1
1937,"945 Woodlawn Ave.",42.265368,-83.735976,1
1937,"Fletcher Hall",42.257468,-83.719072,1
1937,"Jordan",42.2695474,-83.7477876,1
1937,"Mosher",42.257468,-83.719072,1
1938,"1005 Catherine St.",42.283457,-83.7367,4
1938,"1009 Catherine St.",42.283559,-83.736388,10
1938,"1015 Catherine St.",42.283531,-83.736131,3
1938,"1050 Wall St.",42.287833,-83.735119,1
1938,"1102 E. Ann St.",42.282273,-83.734856,13
1938,"1309 S. State St.",42.265168,-83.740136,1
1938,"132 Hill St.",42.271363,-83.748256,3
1938,"139 Hill St.",42.271964,-83.748124,1
1938,"144 Hill St.",42.271486,-83.747773,4
1938,"149 Hill St.",42.271897,-83.747563,1
1938,"210 Glen Ave.",42.28265,-83.735386,4
1938,"212 N. Fifth Ave.",42.282684,-83.745693,3
1938,"217 Glen Ave.",42.283003,-83.735897,1
1938,"311 Glen Ave.",42.283073,-83.735902,4
1938,"326 Beakes St.",42.286354,-83.744482,2
1938,"502 N. Fifth Ave.",42.284963,-83.745606,5
1938,"507 N. Fifth Ave.",42.28501549,-83.74591759,1
1938,"511 N. Fifth Ave.",42.285242,-83.746288,1
1938,"530 N. Fifth Ave.",42.285908,-83.74554,1
1938,"622 S. Ashley St.",42.273284,-83.750387,1
1938,"622 S. Ashley St.",42.286046,-83.74951,1
1938,"652 N. Fourth Ave.",42.28621638,-83.74686505,1
1938,"816 Greene St.",42.271183,-83.747884,2
1938,"818 Greene St.",42.271273,-83.747918,1
1938,"822 Fuller St.",42.286474,-83.740173,3
1938,"908 Greene St.",42.270028,-83.747851,1
1938,"917 Brown St.",42.269689,-83.748323,1
1938,"922 Woodlawn Ave.",42.264862,-83.736841,1
1938,"933 Woodlawn Ave.",42.265363,-83.736123,1
1939,"(Clark St.)",42.283754,-83.733639,1
1939,"1005 Catherine St.",42.283457,-83.7367,5
1939,"1009 Catherine St.",42.283559,-83.736388,2
1939,"1015 Catherine St.",42.283531,-83.736131,3
1939,"1017 Catherine St.",42.283557,-83.735679,2
1939,"1050 Wall St.",42.287833,-83.735119,2
1939,"1102 E. Ann St.",42.282273,-83.734856,11
1939,"1214 Packard St.",42.245145,-83.670717,1
1939,"132 Hill St.",42.271363,-83.748256,2
1939,"139 Hill St.",42.271964,-83.748124,1
1939,"144 Hill St.",42.271486,-83.747773,4
1939,"1705 Washtenaw Ave.",42.27151375,-83.72625477,1
1939,"210 Glen Ave.",42.28265,-83.735386,3
1939,"212 N. Fifth Ave.",42.282684,-83.745693,4
1939,"305 Beakes St.",42.286292,-83.745502,1
1939,"311 Glen Ave.",42.283073,-83.735902,1
1939,"326 Beakes St.",42.286354,-83.744482,1
1939,"326 E. Liberty St.",42.27940227,-83.74548037,1
1939,"502 N. Fifth Ave.",42.284963,-83.745606,1
1939,"502 N. Fifth St.",42.284873,-83.745676,1
1939,"511 N. Fifth Ave.",42.285242,-83.746288,3
1939,"51312 E. William St.",42.27794114,-83.74294512,1
1939,"530 N. Fifth Ave.",42.285908,-83.74554,2
1939,"611 N. Fourth Ave.",42.285958,-83.746854,1
1939,"617 N. Fourth Ave.",42.285971,-83.747379,1
1939,"622 S. Ashley St.",42.286046,-83.74951,1
1939,"640 Oxford Rd.",42.273794,-83.72688,2
1939,"731 Tappan Ave.",42.274111,-83.73821,1
1939,"809 Greene St.",42.268351,-83.747469,1
1939,"816 Greene St.",42.271183,-83.747884,1
1939,"908 Greene St.",42.270028,-83.747851,1
1939,"West Quad - Allen Rumsey",42.31486,-83.699684,1
1940,"1005 Catherine St.",42.283457,-83.7367,1
1940,"1009 Catherine St.",42.283559,-83.736388,1
1940,"1017 Catherine St.",42.283557,-83.735679,2
1940,"1044 Wall St.",42.28708182,-83.73380353,1
1940,"1050 Wall St.",42.287833,-83.735119,4
1940,"1102 E. Ann St.",42.282273,-83.734856,5
1940,"1110 Judson Ct.",42.26898231,-83.73450871,1
1940,"1214 Packard St.",42.245145,-83.670717,1
1940,"139 Hill St.",42.271964,-83.748124,3
1940,"210 Glen Ave.",42.28265,-83.735386,2
1940,"212 N. Fifth Ave.",42.282684,-83.745693,3
1940,"305 Beakes St.",42.286292,-83.745502,1
1940,"311 Glen Ave.",42.283073,-83.735902,1
1940,"326 Beakes St.",42.286354,-83.744482,1
1940,"502 N. Fifth Ave.",42.284963,-83.745606,2
1940,"518 E. William St.",42.2777291,-83.7423622,1
1940,"518 N. Fifth Ave.",42.285462,-83.745511,1
1940,"611 N. Fourth Ave.",42.285958,-83.746854,2
1940,"617 N. Fourth Ave.",42.285971,-83.747379,1
1940,"640 Oxford Rd.",42.273794,-83.72688,1
1940,"645 N. Fourth Ave.",42.286841,-83.747152,1
1940,"701 S. Forest  Ave.",42.2737155,-83.7327948,1
1940,"731 Tappan Ave.",42.274111,-83.73821,2
1940,"814 E. University Ave.",42.27149575,-83.73601497,1
1940,"816 Greene St.",42.271183,-83.747884,1
1940,"908 Greene St.",42.270028,-83.747851,1
1940,"909 E. University Ave.",42.2698553,-83.73540834,1
1940,"945 Woodlawn Ave.",42.265368,-83.735976,1
1940,"West Quad - Michigan",42.27486795,-83.742563,1
1941,"1005 Catherine St.",42.283457,-83.7367,1
1941,"1009 Catherine St.",42.283559,-83.736388,2
1941,"1015 Catherine St.",42.283531,-83.736131,4
1941,"1021 Catherine St.",42.283198,-83.734075,1
1941,"1050 Wall St.",42.287833,-83.735119,6
1941,"1102 E. Ann St.",42.282273,-83.734856,4
1941,"1110 Judson Ct.",42.26898231,-83.73450871,1
1941,"132 Hill St.",42.271363,-83.748256,3
1941,"139 Hill St.",42.271964,-83.748124,2
1941,"144 Hill St.",42.271486,-83.747773,1
1941,"210 Glen Ave.",42.28265,-83.735386,2
1941,"311 Glen Ave.",42.283073,-83.735902,3
1941,"502 N. Fifth Ave.",42.284963,-83.745606,2
1941,"609 N. Fifth Ave.",42.286489,-83.746106,1
1941,"611 N. Fourth Ave.",42.285958,-83.746854,2
1941,"620 S. Forest Ave.",42.27471776,-83.73318529,2
1941,"622 S. Ashley St.",42.273284,-83.750387,1
1941,"701 S. Forest  Ave.",42.2737155,-83.7327948,2
1941,"806 Fuller St.",42.286571,-83.740461,1
1941,"909 E. University Ave.",42.2698553,-83.73540834,1
1941,"922 Woodlawn Ave.",42.264862,-83.736841,1
1941,"East Quad - Hinsdale",42.27295805,-83.73515949,1
1941,"West Quad - Michigan",42.27486795,-83.742563,1
1942,"1005 Catherine St.",42.283457,-83.7367,1
1942,"1015 Catherine St.",42.283531,-83.736131,2
1942,"1050 Wall St.",42.287833,-83.735119,1
1942,"1102 E. Ann St.",42.282273,-83.734856,2
1942,"1102 Oakland Ave.",42.27005,-83.735434,1
1942,"144 Hill St.",42.271486,-83.747773,1
1942,"210 Glen Ave.",42.28265,-83.735386,2
1942,"311 Glen Ave.",42.283073,-83.735902,1
1942,"326 Beakes St.",42.286354,-83.744482,2
1942,"502 N. Fifth Ave.",42.284963,-83.745606,1
1942,"609 N. Fifth Ave.",42.286489,-83.746106,1
1942,"620 S. Forest Ave.",42.27471776,-83.73318529,1
1942,"622 S. Ashley St.",42.286046,-83.74951,1
1942,"819 Dewey Ave.",42.266031,-83.738484,1
1942,"909 E. University Ave.",42.2698553,-83.73540834,1
1942,"Bursley",42.293935,-83.720503,1
1942,"East Quad - Hinsdale",42.27295805,-83.73515949,1
1942,"Stockwell",42.278684,-83.731374,1
1942,"West Quad - Chicago",42.27486795,-83.742563,1
1943,"1009 Catherine St.",42.283559,-83.736388,2
1943,"1015 Catherine St.",42.283531,-83.736131,2
1943,"105 E. Summit St.",42.288534,-83.746982,1
1943,"1102 E. Ann St.",42.282273,-83.734856,2
1943,"1219 Washtenaw Ave.",42.257608,-83.6999189,1
1943,"212 Glen Ave.",42.282547,-83.735401,1
1943,"326 Beakes St.",42.286354,-83.744482,1
1943,"609 N. Fifth Ave.",42.286489,-83.746106,2
1943,"722 Haven Ave.",42.272432,-83.736971,3
1943,"809 Greene St.",42.268351,-83.747469,1
1943,"922 Woodlawn Ave.",42.264862,-83.736841,1
1943,"Bursley",42.293935,-83.720503,3
1943,"Stockwell",42.278684,-83.731374,1
1943,"West Quad - Chicago",42.27486795,-83.742563,1
1943,"West Quad - Michigan",42.27486795,-83.742563,1
1944,"1009 Catherine St.",42.283559,-83.736388,1
1944,"1015 Catherine St.",42.283531,-83.736131,1
1944,"1050 Wall St.",42.287833,-83.735119,2
1944,"1102 E. Ann St.",42.282273,-83.734856,2
1944,"1328 Washtenaw Ave.",42.2754835,-83.73247573,1
1944,"139 Hill St.",42.271964,-83.748124,1
1944,"1530 Washtenaw Ave.",42.2733247,-83.73002451,2
1944,"210 Glen Ave.",42.28265,-83.735386,1
1944,"212 Glen Ave.",42.282547,-83.735401,1
1944,"212 N. Fifth Ave.",42.282684,-83.745693,2
1944,"343 Beakes St.",42.28653769,-83.74483605,1
1944,"501 Glen Ave.",42.283523,-83.736487,1
1944,"502 E. Madison St.",42.273922,-83.742818,1
1944,"512 S. Main St.",42.2758004,-83.74905575,1
1944,"528 Packard St.",42.272671,-83.742517,1
1944,"722 Haven Ave.",42.272432,-83.736971,2
1944,"809 Greene St.",42.268351,-83.747469,1
1944,"822 Fuller St.",42.286474,-83.740173,1
1944,"912 Monroe St.",42.27324266,-83.73874909,2
1944,"922 Woodlawn Ave.",42.264862,-83.736841,2
1944,"West Quad - Wenley",42.27486795,-83.742563,1
1945,"1005 Catherine St.",42.283457,-83.7367,1
1945,"1009 Catherine St.",42.283559,-83.736388,1
1945,"1015 Catherine St.",42.283531,-83.736131,3
1945,"1050 Wall St.",42.287833,-83.735119,3
1945,"1102 E. Ann St.",42.282273,-83.734856,7
1945,"1102 Oakland Ave.",42.27005,-83.735434,2
1945,"1923 Geddes Ave.",42.275825,-83.723308,1
1945,"1928 Geddes Ave.",42.2751526,-83.7236614,1
1945,"210 Glen Ave.",42.28265,-83.735386,1
1945,"335 E. Ann St.",42.282504,-83.744397,1
1945,"608 E. Madison St.",42.274406,-83.741384,3
1945,"616 N. Fifth Ave.",42.286514,-83.745257,1
1945,"723 Oakland Ave.",42.2724353,-83.73909823,1
1945,"809 Greene St.",42.268351,-83.747469,1
1945,"822 Fuller St.",42.286474,-83.740173,1
1945,"908 Fuller St.",42.285722,-83.738199,1
1945,"915 Wall St.",42.289252,-83.738403,1
1945,"922 Woodlawn Ave.",42.264862,-83.736841,1
1945,"Lane Hall",42.279976,-83.74124634,1
1945,"Martha Cook",42.2744632,-83.73797937,1
1945,"Stockwell",42.278684,-83.731374,1
1945,"West Quad - Wenley",42.27486795,-83.742563,1
1946,"1005 Catherine St.",42.283457,-83.7367,1
1946,"1015 Catherine St.",42.283531,-83.736131,2
1946,"1017 Oakland Ave.",42.270476,-83.737295,1
1946,"1027 Catherine St.",42.283584,-83.736125,3
1946,"1050 Wall St.",42.287833,-83.735119,1
1946,"1102 E. Ann St.",42.282273,-83.734856,5
1946,"1102 Oakland Ave.",42.27005,-83.735434,2
1946,"1136 Catherine St.",42.283466,-83.733583,2
1946,"1211 Willard St.",42.273769,-83.734302,2
1946,"139 Hill St.",42.271964,-83.748124,1
1946,"210 Glen Ave.",42.28265,-83.735386,1
1946,"212 Glen Ave.",42.282547,-83.735401,1
1946,"335 E. Ann St.",42.282504,-83.744397,1
1946,"502 N. Fifth Ave.",42.284963,-83.745606,1
1946,"516 E. Madison St.",42.273911,-83.742761,1
1946,"520 Detroit St.",42.28528,-83.74437,1
1946,"609 N. Fifth Ave.",42.286489,-83.746106,1
1946,"622 S. Ashley St.",42.273284,-83.750387,1
1946,"723 Oakland Ave.",42.2724353,-83.73909823,1
1946,"809 Greene St.",42.268351,-83.747469,1
1946,"816 S. Forest  Ave.",42.2716125,-83.7335118,1
1946,"822 Fuller St.",42.286474,-83.740173,1
1946,"908 Fuller St.",42.285722,-83.738199,1
1946,"929 Woodlawn Ave.",42.265358,-83.736271,1
1946,"East Quad - Tyler",42.27295805,-83.73515949,3
1946,"Helen Newberry",42.2769675,-83.74154755,2
1946,"Mosher",42.257468,-83.719072,1
1947,"1005 Catherine St.",42.283457,-83.7367,2
1947,"1009 Catherine St.",42.283559,-83.736388,3
1947,"1015 Catherine St.",42.283531,-83.736131,6
1947,"1027 Catherine St.",42.283584,-83.736125,1
1947,"1055 Wall St.",42.287862,-83.734364,1
1947,"1102 Oakland Ave.",42.27005,-83.735434,3
1947,"1136 Catherine St.",42.283466,-83.733583,8
1947,"1211 Willard St.",42.273769,-83.734302,1
1947,"1219 Washtenaw Ave.",42.257608,-83.6999189,1
1947,"1333 Washtenaw Ave.",42.274256,-83.730369,1
1947,"1430 Washington Heights",42.28037832,-83.72959245,1
1947,"144 Hill St.",42.271486,-83.747773,2
1947,"1479 Kensington",42.25327057,-83.72715778,1
1947,"161 N. Fifth Ave.",42.28189784,-83.74607257,1
1947,"203 Beakes St.",42.28592,-83.746535,1
1947,"210 Glen Ave.",42.28265,-83.735386,2
1947,"212 Glen Ave.",42.282547,-83.735401,1
1947,"212 N. Fifth Ave.",42.282684,-83.745693,1
1947,"305 Beakes St.",42.286292,-83.745502,1
1947,"311 Glen Ave.",42.283073,-83.735902,3
1947,"338 E. Jefferson St.",42.27601595,-83.74446445,1
1947,"419 Hamilton Place",42.277206,-83.74500615,1
1947,"502 N. Fifth Ave.",42.284963,-83.745606,3
1947,"723 Oakland Ave.",42.2724353,-83.73909823,1
1947,"809 Greene St.",42.268351,-83.747469,1
1947,"816 S. Forest  Ave.",42.2716125,-83.7335118,1
1947,"822 Fuller St.",42.286474,-83.740173,2
1947,"922 Woodlawn Ave.",42.264862,-83.736841,1
1947,"945 Woodlawn Ave.",42.265368,-83.735976,1
1947,"East Quad",42.273093,-83.734909,1
1947,"East Quad - Greene",42.27295805,-83.73515949,2
1947,"East Quad - Tyler",42.27295805,-83.73515949,2
1947,"Fletcher Hall",42.257468,-83.719072,2
1947,"Helen Newberry",42.2769675,-83.74154755,2
1947,"Jordan",42.2695474,-83.7477876,1
1947,"Stockwell",42.278684,-83.731374,4
1947,"Sybil St.",42.270913,-83.743105,1
1947,"West Quad - Chicago",42.27486795,-83.742563,1
1947,"West Quad - Lloyd",42.27486795,-83.742563,2
1948,"1009 Catherine St.",42.283559,-83.736388,5
1948,"1015 Catherine St.",42.283531,-83.736131,6
1948,"1017 Oakland Ave.",42.270476,-83.737295,1
1948,"1027 Catherine St.",42.283584,-83.736125,2
1948,"1028 Catherine St.",42.28305585,-83.73667839,1
1948,"105 E. Summit St.",42.288534,-83.746982,2
1948,"1102 Oakland Ave.",42.27005,-83.735434,3
1948,"1136 Catherine St.",42.283466,-83.733583,13
1948,"1200 E. Ann St.",42.282321,-83.733381,1
1948,"1211 Willard St.",42.273769,-83.734302,1
1948,"1219 Washtenaw Ave.",42.257608,-83.6999189,1
1948,"1317 Sheehan Ave.",42.26535733,-83.73788233,1
1948,"132 Hill St.",42.271363,-83.748256,1
1948,"1333 Washtenaw Ave.",42.274256,-83.730369,1
1948,"139 Hill St.",42.271964,-83.748124,1
1948,"1430 Washington Heights",42.28037832,-83.72959245,1
1948,"144 E. Hoover Ave.",42.269236,-83.748113,1
1948,"206 Glen Ave.",42.28253,-83.735383,1
1948,"210 Glen Ave.",42.28265,-83.735386,4
1948,"210 W. Kingsley St.",42.28504727,-83.74980447,1
1948,"212 Glen Ave.",42.282547,-83.735401,1
1948,"212 N. Fifth Ave.",42.282684,-83.745693,1
1948,"310 E. Summit St.",42.28738122,-83.74460393,1
1948,"311 Glen Ave.",42.283073,-83.735902,5
1948,"326 Beakes St.",42.286354,-83.744482,1
1948,"338 E. Jefferson St.",42.27601595,-83.74446445,2
1948,"502 N. Fifth Ave.",42.284963,-83.745606,3
1948,"507 Glen Ave.",42.283563,-83.736511,1
1948,"515 E. Jefferson St.",42.27626971,-83.742865,1
1948,"604 E. Madison St.",42.274373,-83.741867,1
1948,"611 N. Fourth Ave.",42.285958,-83.746854,2
1948,"645 N. Fourth Ave.",42.286841,-83.747152,1
1948,"806 Fuller St.",42.286571,-83.740461,1
1948,"808 Fuller St.",42.286558,-83.740425,1
1948,"808 Tappan Ave.",42.2717009,-83.7378066,2
1948,"822 Fuller St.",42.286474,-83.740173,3
1948,"915 Greene St.",42.271469,-83.747516,1
1948,"915 Oakland Ave.",42.270834,-83.738126,1
1948,"917 Brown St.",42.269689,-83.748323,2
1948,"922 Woodlawn Ave.",42.264862,-83.736841,1
1948,"929 Woodlawn Ave.",42.265358,-83.736271,1
1948,"944 Woodlawn Ave.",42.264893,-83.735959,2
1948,"947 Woodlawn Ave.",42.265372,-83.735828,1
1948,"East Quad - Greene",42.27295805,-83.73515949,4
1948,"East Quad - Tyler",42.27295805,-83.73515949,3
1948,"Fletcher Hall",42.257468,-83.719072,1
1948,"Helen Newberry",42.2769675,-83.74154755,1
1948,"Jordan",42.2695474,-83.7477876,1
1948,"Stockwell",42.278684,-83.731374,6
1948,"West Quad - Chicago",42.27486795,-83.742563,1
1948,"West Quad - Lloyd",42.27486795,-83.742563,1
1948,"West Quad - Wenley",42.27486795,-83.742563,1
1949,"1009 Catherine St.",42.283559,-83.736388,5
1949,"1015 Catherine St.",42.283531,-83.736131,3
1949,"1017 Oakland Ave.",42.270476,-83.737295,4
1949,"105 E. Summit St.",42.288534,-83.746982,4
1949,"1081 Barton Drive",42.29675549,-83.73092384,1
1949,"1102 Oakland Ave.",42.27005,-83.735434,2
1949,"1136 Catherine St.",42.283466,-83.733583,6
1949,"1200 E. Ann St.",42.282321,-83.733381,1
1949,"121 Hoover Ave.",42.269689,-83.748595,1
1949,"1219 Washtenaw Ave.",42.257608,-83.6999189,1
1949,"1317 Sheehan Ave.",42.26535733,-83.73788233,1
1949,"1333 Washtenaw Ave.",42.274256,-83.730369,1
1949,"139 Hill St.",42.271964,-83.748124,1
1949,"1430 Washington Heights",42.28037832,-83.72959245,1
1949,"149 Hill St.",42.271897,-83.747563,1
1949,"206 Glen Ave.",42.28253,-83.735383,5
1949,"210 Glen Ave.",42.28265,-83.735386,3
1949,"210 W. Kingsley St.",42.28504727,-83.74980447,1
1949,"212 N. Fifth Ave.",42.282684,-83.745693,1
1949,"212 N. Fifth St.",42.282694,-83.74573,1
1949,"236 Sunset Road",42.29104197,-83.7483222,1
1949,"310 E. Summit St.",42.28738122,-83.74460393,2
1949,"311 Glen Ave.",42.283073,-83.735902,3
1949,"333 Beakes St.",42.286831,-83.744621,1
1949,"338 E. Jefferson St.",42.27601595,-83.74446445,1
1949,"502 N. Fifth Ave.",42.284963,-83.745606,2
1949,"507 Glen Ave.",42.283563,-83.736511,2
1949,"516 Detroit St.",42.285222,-83.744489,1
1949,"530 N. Fifth Ave.",42.285908,-83.74554,1
1949,"611 N. Fourth Ave.",42.285958,-83.746854,2
1949,"709 Haven Ave.",42.27315,-83.737081,1
1949,"709 N. Fifth Ave.",42.287201,-83.745656,1
1949,"727 Oakland Ave.",42.2723332,-83.73912323,1
1949,"808 Fuller St.",42.286558,-83.740425,2
1949,"808 Tappan Ave.",42.2717009,-83.7378066,1
1949,"809 E. University Ave.",42.2716591,-83.73547145,1
1949,"822 Fuller St.",42.286474,-83.740173,1
1949,"930 Wall St.",42.28851206,-83.737035,1
1949,"944 Woodlawn Ave.",42.264893,-83.735959,2
1949,"945 Woodlawn Ave.",42.265368,-83.735976,1
1949,"947 Woodlawn Ave.",42.265372,-83.735828,1
1949,"Alice Lloyd",42.281568,-83.73172,2
1949,"Couzens Hall",42.282068,-83.731912,1
1949,"East Quad - Cooley",42.27295805,-83.73515949,1
1949,"East Quad - Greene",42.27295805,-83.73515949,1
1949,"East Quad - Hayden",42.27295805,-83.73515949,2
1949,"East Quad - Strauss",42.27295805,-83.73515949,1
1949,"East Quad - Tyler",42.27295805,-83.73515949,3
1949,"Fletcher Hall",42.257468,-83.719072,2
1949,"Helen Newberry",42.2769675,-83.74154755,1
1949,"Jordan",42.2695474,-83.7477876,1
1949,"Lawyers Club",42.274996,-83.739363,1
1949,"Mosher",42.257468,-83.719072,1
1949,"New WRH",42.28125005,-83.73175868,4
1949,"Stockwell",42.278684,-83.731374,3
1949,"West Quad - Allen Rumsey",42.31486,-83.699684,1
1949,"West Quad - Lloyd",42.27486795,-83.742563,3
1949,"West Quad - Wenley",42.27486795,-83.742563,2
1950,"1000 Wall St.",42.28796575,-83.7369671,1
1950,"1003 E. Huron St.",42.2813093,-83.736415,1
1950,"1009 Catherine St.",42.283559,-83.736388,3
1950,"1015 Catherine St.",42.283531,-83.736131,2
1950,"1017 Oakland Ave.",42.270476,-83.737295,4
1950,"1102 Oakland Ave.",42.27005,-83.735434,1
1950,"1108 Hill St.",42.2718535,-83.73521595,1
1950,"1136 Catherine St.",42.283466,-83.733583,4
1950,"119 Park Terrace",42.270711,-83.736918,1
1950,"1214 Packard St.",42.245145,-83.670717,2
1950,"1331 Sheehan Ave.",42.26487861,-83.73787811,1
1950,"1333 Washtenaw Ave.",42.274256,-83.730369,1
1950,"1351 Washtenaw Ave.",42.27550455,-83.731753,1
1950,"144 Hill St.",42.271486,-83.747773,1
1950,"210 Glen Ave.",42.28265,-83.735386,3
1950,"212 N. Fifth Ave.",42.282684,-83.745693,1
1950,"305 Beakes St.",42.286292,-83.745502,1
1950,"310 Glen Ave.",42.282751,-83.73547833,1
1950,"311 Glen Ave.",42.283073,-83.735902,2
1950,"415 E. Hoover Ave.",42.269799,-83.743599,1
1950,"501 Detroit St.",42.28496,-83.745185,1
1950,"502 N. Fifth Ave.",42.284963,-83.745606,3
1950,"530 N. Fifth Ave.",42.285908,-83.74554,1
1950,"611 N. Fourth Ave.",42.285958,-83.746854,2
1950,"617 N. Fourth Ave.",42.285971,-83.747379,1
1950,"709 N. Fifth Ave.",42.287201,-83.745656,1
1950,"727 Oakland Ave.",42.2723332,-83.73912323,1
1950,"808 Fuller St.",42.286558,-83.740425,4
1950,"808 Tappan Ave.",42.2717009,-83.7378066,1
